window_index,midpoint,anchor_residue,next_residue,transition_probability,global_transition_probability,delta_from_global
11,86504.81198754205,1,17,0.10857142857142857,0.11558791801510249,-0.007016489443673918
11,86504.81198754205,1,19,0.08571428571428572,0.08511326860841424,0.0006010171058714736
11,86504.81198754205,1,23,0.060571428571428575,0.06957928802588997,-0.009007859454461399
11,86504.81198754205,1,29,0.027428571428571427,0.04568500539374326,-0.018256433965171834
11,86504.81198754205,7,1,0.026436781609195402,0.038926174496644296,-0.012489392887448894
11,86504.81198754205,7,7,0.016091954022988506,0.029798657718120805,-0.0137067036951323
11,86504.81198754205,7,11,0.33448275862068966,0.2886979865771812,0.04578477204350845
11,86504.81198754205,7,13,0.23218390804597702,0.20880536912751677,0.023378538918460257
11,86504.81198754205,7,17,0.16206896551724137,0.16204026845637584,2.8697060865529034e-05
11,86504.81198754205,7,19,0.11494252873563218,0.1181744966442953,-0.0032319679086631192
11,86504.81198754205,7,23,0.07011494252873564,0.08424161073825503,-0.014126668209519397
11,86504.81198754205,7,29,0.04367816091954023,0.06931543624161074,-0.02563727532207051
11,86504.81198754205,11,1,0.06108597285067873,0.05625268125268125,0.004833291597997481
11,86504.81198754205,11,7,0.029411764705882353,0.04895967395967396,-0.019547909253791608
11,86504.81198754205,11,11,0.023755656108597284,0.03019090519090519,-0.0064352490823079075
11,86504.81198754205,11,13,0.31108597285067874,0.28716216216216217,0.023923810688516567
11,86504.81198754205,11,17,0.24321266968325791,0.21541184041184042,0.0278008292714175
11,86504.81198754205,11,19,0.14705882352941177,0.16092878592878593,-0.013869962399374158
11,86504.81198754205,11,23,0.1165158371040724,0.11599099099099099,0.0005248461130814147
11,86504.81198754205,11,29,0.06787330316742081,0.0851029601029601,-0.017229656935539295
11,86504.81198754205,13,1,0.059770114942528735,0.07907575188977645,-0.019305636947247712
11,86504.81198754205,13,7,0.041379310344827586,0.061062563662681604,-0.01968325331785402
11,86504.81198754205,13,11,0.04367816091954023,0.050876534605693455,-0.0071983736861532255
11,86504.81198754205,13,13,0.016091954022988506,0.02980753766150217,-0.013715583638513665
11,86504.81198754205,13,17,0.31264367816091954,0.28606658446362515,0.026577093697294385
11,86504.81198754205,13,19,0.2206896551724138,0.21379938883825658,0.006890266334157208
11,86504.81198754205,13,23,0.17586206896551723,0.1609392591004128,0.014922809865104442
11,86504.81198754205,13,29,0.12988505747126436,0.11837237977805179,0.01151267769321257
11,86504.81198754205,17,1,0.11604095563139932,0.13029717841433322,-0.014256222782933897
11,86504.81198754205,17,7,0.0671217292377702,0.07440188820941959,-0.007280158971649395
11,86504.81198754205,17,11,0.04550625711035267,0.05830919429245789,-0.01280293718210522
11,86504.81198754205,17,13,0.03185437997724687,0.043611200514966204,-0.011756820537719335
11,86504.81198754205,17,17,0.01820250284414107,0.029181418302757216,-0.010978915458616147
11,86504.81198754205,17,19,0.32878270762229805,0.2887565711833494,0.040026136438948645
11,86504.81198754205,17,23,0.22866894197952217,0.215266602295891,0.013402339683631165
11,86504.81198754205,17,29,0.16382252559726962,0.16017594678682545,0.0036465788104441677
11,86504.81198754205,19,1,0.13028571428571428,0.15973753563168935,-0.02945182134597507
11,86504.81198754205,19,7,0.09485714285714286,0.1069219598773732,-0.012064817020230337
11,86504.81198754205,19,11,0.09828571428571428,0.09675684397353843,0.0015288703121758562
11,86504.81198754205,19,13,0.04342857142857143,0.058624213413650296,-0.015195641985078868
11,86504.81198754205,19,17,0.036571428571428574,0.05007260797074168,-0.013501179399313105
11,86504.81198754205,19,19,0.025142857142857144,0.029312106706825148,-0.004169249563968004
11,86504.81198754205,19,23,0.3211428571428571,0.28634432313236163,0.034798534010495485
11,86504.81198754205,19,29,0.2502857142857143,0.21223040929382025,0.03805530499189402
11,86504.81198754205,23,1,0.2615039281705948,0.21654749744637386,0.04495643072422095
11,86504.81198754205,23,7,0.18742985409652077,0.18536637815171228,0.0020634759448084905
11,86504.81198754205,23,11,0.08866442199775533,0.10391914413203591,-0.015254722134280585
11,86504.81198754205,23,13,0.06846240179573512,0.07601741841836461,-0.007555016622629487
11,86504.81198754205,23,17,0.05499438832772166,0.059512929412397185,-0.0045185410846755245
11,86504.81198754205,23,19,0.031425364758698095,0.046932960593516475,-0.01550759583481838
11,86504.81198754205,23,23,0.02356902356902357,0.026772754153002527,-0.0032037305839789573
11,86504.81198754205,23,29,0.2839506172839506,0.28493091769259715,-0.0009803004086465505
11,86504.81198754205,29,1,0.32678983833718245,0.28678799591990123,0.04000184241728122
11,86504.81198754205,29,7,0.23325635103926096,0.2158157513287164,0.01744059971054457
11,86504.81198754205,29,11,0.15011547344110854,0.15928490900306008,-0.009169435561951544
11,86504.81198754205,29,13,0.1374133949191686,0.13550222794867664,0.0019111669704919565
11,86504.81198754205,29,17,0.06928406466512702,0.08299779889407849,-0.013713734228951474
11,86504.81198754205,29,19,0.04503464203233257,0.054973962527513826,-0.009939320495181259
11,86504.81198754205,29,23,0.020785219399538105,0.03983464862833521,-0.019049429228797106
11,86504.81198754205,29,29,0.017321016166281754,0.02480270574971815,-0.007481689583436396
12,212203.1770403073,1,1,0.018658598083711547,0.02815533980582524,-0.009496741722113695
12,212203.1770403073,1,7,0.3076147251638931,0.2790722761596548,0.0285424490042383
12,212203.1770403073,1,11,0.23096318709026728,0.21429341963322546,0.016669767457041823
12,212203.1770403073,1,13,0.15229450327786181,0.16251348435814456,-0.01021898108028274
12,212203.1770403073,1,17,0.10237014624306606,0.11558791801510249,-0.013217771772036424
12,212203.1770403073,1,19,0.0832072617246596,0.08511326860841424,-0.0019060068837546407
12,212203.1770403073,1,23,0.06908724155320221,0.06957928802588997,-0.0004920464726877599
12,212203.1770403073,1,29,0.03580433686333838,0.04568500539374326,-0.009880668530404882
12,212203.1770403073,7,1,0.02961847389558233,0.038926174496644296,-0.009307700601061966
12,212203.1770403073,7,7,0.028112449799196786,0.029798657718120805,-0.0016862079189240188
12,212203.1770403073,7,11,0.3002008032128514,0.2886979865771812,0.01150281663567021
12,212203.1770403073,7,13,0.2178714859437751,0.20880536912751677,0.009066116816258324
12,212203.1770403073,7,17,0.1686746987951807,0.16204026845637584,0.00663443033880487
12,212203.1770403073,7,19,0.11947791164658635,0.1181744966442953,0.0013034150022910446
12,212203.1770403073,7,23,0.08082329317269077,0.08424161073825503,-0.003418317565564266
12,212203.1770403073,7,29,0.055220883534136546,0.06931543624161074,-0.014094552707474194
12,212203.1770403073,11,1,0.052976791120080725,0.05625268125268125,-0.0032758901326005244
12,212203.1770403073,11,7,0.04036326942482341,0.04895967395967396,-0.008596404534850548
12,212203.1770403073,11,11,0.020686175580221997,0.03019090519090519,-0.009504729610683195
12,212203.1770403073,11,13,0.3067608476286579,0.28716216216216217,0.019598685466495736
12,212203.1770403073,11,17,0.22300706357214933,0.21541184041184042,0.007595223160308917
12,212203.1770403073,11,19,0.17255297679112008,0.16092878592878593,0.011624190862334155
12,212203.1770403073,11,23,0.11150353178607467,0.11599099099099099,-0.004487459204916319
12,212203.1770403073,11,29,0.07214934409687185,0.0851029601029601,-0.012953616006088256
12,212203.1770403073,13,1,0.07433102081268583,0.07907575188977645,-0.004744731077090614
12,212203.1770403073,13,7,0.06095143706640238,0.061062563662681604,-0.0001111265962792235
12,212203.1770403073,13,11,0.044598612487611496,0.050876534605693455,-0.006277922118081959
12,212203.1770403073,13,13,0.027750247770069375,0.02980753766150217,-0.002057289891432796
12,212203.1770403073,13,17,0.3047571853320119,0.28606658446362515,0.018690600868386753
12,212203.1770403073,13,19,0.2051536174430129,0.21379938883825658,-0.008645771395243695
12,212203.1770403073,13,23,0.16005946481665015,0.1609392591004128,-0.0008797942837626416
12,212203.1770403073,13,29,0.122398414271556,0.11837237977805179,0.0040260344935042075
12,212203.1770403073,17,1,0.13153961136023917,0.13029717841433322,0.0012424329459059524
12,212203.1770403073,17,7,0.05680119581464873,0.07440188820941959,-0.017600692394770863
12,212203.1770403073,17,11,0.052316890881913304,0.05830919429245789,-0.005992303410544589
12,212203.1770403073,17,13,0.0458395615346288,0.043611200514966204,0.002228361019662596
12,212203.1770403073,17,17,0.024414549078226207,0.029181418302757216,-0.004766869224531008
12,212203.1770403073,17,19,0.30792227204783257,0.2887565711833494,0.01916570086448316
12,212203.1770403073,17,23,0.2222222222222222,0.215266602295891,0.006955619926331202
12,212203.1770403073,17,29,0.158943697060289,0.16017594678682545,-0.0012322497265364607
12,212203.1770403073,19,1,0.16524787180771155,0.15973753563168935,0.005510336176022201
12,212203.1770403073,19,7,0.09864797195793691,0.1069219598773732,-0.008273987919436288
12,212203.1770403073,19,11,0.09163745618427642,0.09675684397353843,-0.005119387789262006
12,212203.1770403073,19,13,0.0485728592889334,0.058624213413650296,-0.010051354124716895
12,212203.1770403073,19,17,0.04707060590886329,0.05007260797074168,-0.003002002061878388
12,212203.1770403073,19,19,0.021532298447671506,0.029312106706825148,-0.007779808259153642
12,212203.1770403073,19,23,0.2904356534802203,0.28634432313236163,0.00409133034785869
12,212203.1770403073,19,29,0.23685528292438657,0.21223040929382025,0.024624873630566313
12,212203.1770403073,23,1,0.22412922766279655,0.21654749744637386,0.007581730216422694
12,212203.1770403073,23,7,0.18374558303886926,0.18536637815171228,-0.001620795112843021
12,212203.1770403073,23,11,0.09843513377082282,0.10391914413203591,-0.005484010361213099
12,212203.1770403073,23,13,0.07824331145885917,0.07601741841836461,0.0022258930404945587
12,212203.1770403073,23,17,0.05401312468450278,0.059512929412397185,-0.0054998047278944084
12,212203.1770403073,23,19,0.034326097930338216,0.046932960593516475,-0.012606862663178259
12,212203.1770403073,23,23,0.02120141342756184,0.026772754153002527,-0.005571340725440688
12,212203.1770403073,23,29,0.30590610802624935,0.28493091769259715,0.020975190333652194
12,212203.1770403073,29,1,0.295375435106912,0.28678799591990123,0.00858743918701077
12,212203.1770403073,29,7,0.2227747389358528,0.2158157513287164,0.006958987607136424
12,212203.1770403073,29,11,0.15514669318746893,0.15928490900306008,-0.004138215815591151
12,212203.1770403073,29,13,0.13625062158130283,0.13550222794867664,0.0007483936326261875
12,212203.1770403073,29,17,0.07956240676280457,0.08299779889407849,-0.0034353921312739177
12,212203.1770403073,29,19,0.05420188960716062,0.054973962527513826,-0.000772072920353209
12,212203.1770403073,29,23,0.03580308304326206,0.03983464862833521,-0.0040315655850731505
12,212203.1770403073,29,29,0.0208851317752362,0.02480270574971815,-0.003917573974481951
13,520548.2497578875,1,1,0.029010989010989013,0.02815533980582524,0.0008556492051637714
13,520548.2497578875,1,7,0.27824175824175823,0.2790722761596548,-0.0008305179178965671
13,520548.2497578875,1,11,0.2153846153846154,0.21429341963322546,0.0010911957513899395
13,520548.2497578875,1,13,0.16483516483516483,0.16251348435814456,0.002321680477020277
13,520548.2497578875,1,17,0.12,0.11558791801510249,0.004412081984897509
13,520548.2497578875,1,19,0.07912087912087912,0.08511326860841424,-0.005992389487535124
13,520548.2497578875,1,23,0.0665934065934066,0.06957928802588997,-0.0029858814324833782
13,520548.2497578875,1,29,0.046813186813186816,0.04568500539374326,0.0011281814194435552
13,520548.2497578875,7,1,0.03693989071038251,0.038926174496644296,-0.0019862837862617833
13,520548.2497578875,7,7,0.028633879781420766,0.029798657718120805,-0.0011647779367000392
13,520548.2497578875,7,11,0.293551912568306,0.2886979865771812,0.0048539259911247745
13,520548.2497578875,7,13,0.1989071038251366,0.20880536912751677,-0.009898265302380166
13,520548.2497578875,7,17,0.16939890710382513,0.16204026845637584,0.007358638647449289
13,520548.2497578875,7,19,0.1171584699453552,0.1181744966442953,-0.0010160266989401034
13,520548.2497578875,7,23,0.08415300546448087,0.08424161073825503,-8.860527377416161e-05
13,520548.2497578875,7,29,0.07125683060109289,0.06931543624161074,0.0019413943594821514
13,520548.2497578875,11,1,0.05643044619422572,0.05625268125268125,0.00017776494154447126
13,520548.2497578875,11,7,0.050087489063867015,0.04895967395967396,0.0011278151041930543
13,520548.2497578875,11,11,0.03083989501312336,0.03019090519090519,0.0006489898222181677
13,520548.2497578875,11,13,0.28762029746281714,0.28716216216216217,0.00045813530065497154
13,520548.2497578875,11,17,0.21347331583552057,0.21541184041184042,-0.00193852457631985
13,520548.2497578875,11,19,0.16032370953630795,0.16092878592878593,-0.0006050763924779767
13,520548.2497578875,11,23,0.11395450568678915,0.11599099099099099,-0.002036485304201835
13,520548.2497578875,11,29,0.08727034120734908,0.0851029601029601,0.0021673811043889796
13,520548.2497578875,13,1,0.08370044052863436,0.07907575188977645,0.004624688638857913
13,520548.2497578875,13,7,0.06233480176211454,0.061062563662681604,0.001272238099432936
13,520548.2497578875,13,11,0.04801762114537445,0.050876534605693455,-0.002858913460319003
13,520548.2497578875,13,13,0.02973568281938326,0.02980753766150217,-7.185484211891247e-05
13,520548.2497578875,13,17,0.27929515418502204,0.28606658446362515,-0.006771430278603108
13,520548.2497578875,13,19,0.22488986784140969,0.21379938883825658,0.011090479003153103
13,520548.2497578875,13,23,0.16079295154185022,0.1609392591004128,-0.0001463075585625695
13,520548.2497578875,13,29,0.11123348017621146,0.11837237977805179,-0.007138899601840332
13,520548.2497578875,17,1,0.13410886742756803,0.13029717841433322,0.003811689013234809
13,520548.2497578875,17,7,0.07989464442493416,0.07440188820941959,0.005492756215514566
13,520548.2497578875,17,11,0.05575065847234416,0.05830919429245789,-0.0025585358201137345
13,520548.2497578875,17,13,0.03709394205443371,0.043611200514966204,-0.006517258460532492
13,520548.2497578875,17,17,0.0300702370500439,0.029181418302757216,0.0008888187472866835
13,520548.2497578875,17,19,0.27941176470588236,0.2887565711833494,-0.00934480647746705
13,520548.2497578875,17,23,0.2223441615452151,0.215266602295891,0.0070775592493241
13,520548.2497578875,17,29,0.1613257243195786,0.16017594678682545,0.0011497775327531379
13,520548.2497578875,19,1,0.15760510675764913,0.15973753563168935,-0.002132428874040221
13,520548.2497578875,19,7,0.1071978868589038,0.1069219598773732,0.0002759269815306026
13,520548.2497578875,19,11,0.10081443979749065,0.09675684397353843,0.004057595823952223
13,520548.2497578875,19,13,0.057451023552718465,0.058624213413650296,-0.0011731898609318309
13,520548.2497578875,19,17,0.04314329738058552,0.05007260797074168,-0.006929310590156161
13,520548.2497578875,19,19,0.029275808936825885,0.029312106706825148,-3.6297769999263374e-05
13,520548.2497578875,19,23,0.2936385648250055,0.28634432313236163,0.007294241692643866
13,520548.2497578875,19,29,0.21087387189082105,0.21223040929382025,-0.0013565374029992083
13,520548.2497578875,23,1,0.22023939064200218,0.21654749744637386,0.0036918931956283207
13,520548.2497578875,23,7,0.18607181719260066,0.18536637815171228,0.0007054390408883782
13,520548.2497578875,23,11,0.10272034820457018,0.10391914413203591,-0.0011987959274657317
13,520548.2497578875,23,13,0.07464635473340588,0.07601741841836461,-0.0013710636849587343
13,520548.2497578875,23,17,0.062023939064200215,0.059512929412397185,0.0025110096518030298
13,520548.2497578875,23,19,0.04896626768226333,0.046932960593516475,0.002033307088746855
13,520548.2497578875,23,23,0.023939064200217627,0.026772754153002527,-0.0028336899527849
13,520548.2497578875,23,29,0.2813928182807399,0.28493091769259715,-0.0035380994118572318
13,520548.2497578875,29,1,0.2797448867385089,0.28678799591990123,-0.0070431091813923374
13,520548.2497578875,29,7,0.21134814163184518,0.2158157513287164,-0.004467609696871211
13,520548.2497578875,29,11,0.1552672091488894,0.15928490900306008,-0.004017699854170692
13,520548.2497578875,29,13,0.14449087310314493,0.13550222794867664,0.008988645154468289
13,520548.2497578875,29,17,0.08203210908291181,0.08299779889407849,-0.0009656898111666812
13,520548.2497578875,29,19,0.05762040906091929,0.054973962527513826,0.0026464465334054624
13,520548.2497578875,29,23,0.0435451946338245,0.03983464862833521,0.0037105460054892916
13,520548.2497578875,29,29,0.025951176599956015,0.02480270574971815,0.0011484708502378649
14,1276940.436654349,1,1,0.031711055757808006,0.02815533980582524,0.0035557159519827644
14,1276940.436654349,1,7,0.26499329373443187,0.2790722761596548,-0.01407898242522293
14,1276940.436654349,1,11,0.20913968193140448,0.21429341963322546,-0.005153737701820982
14,1276940.436654349,1,13,0.1645909178003449,0.16251348435814456,0.0020774334422003493
14,1276940.436654349,1,17,0.11774286261735965,0.11558791801510249,0.0021549446022571667
14,1276940.436654349,1,19,0.08900172446828894,0.08511326860841424,0.0038884558598746982
14,1276940.436654349,1,23,0.07319409848630005,0.06957928802588997,0.003614810460410081
14,1276940.436654349,1,29,0.04962636520406208,0.04568500539374326,0.0039413598103188174
14,1276940.436654349,7,1,0.04362352042764414,0.038926174496644296,0.004697345930999845
14,1276940.436654349,7,7,0.0330278732340588,0.029798657718120805,0.0032292155159379943
14,1276940.436654349,7,11,0.27491408934707906,0.2886979865771812,-0.013783897230102149
14,1276940.436654349,7,13,0.2080946926307751,0.20880536912751677,-0.000710676496741669
14,1276940.436654349,7,17,0.15817105765559375,0.16204026845637584,-0.0038692108007820913
14,1276940.436654349,7,19,0.12008400152730049,0.1181744966442953,0.0019095048830051892
14,1276940.436654349,7,23,0.08743795341733486,0.08424161073825503,0.003196342679079825
14,1276940.436654349,7,29,0.07464681176021382,0.06931543624161074,0.0053313755186030765
14,1276940.436654349,11,1,0.058067586863398385,0.05625268125268125,0.0018149056107171352
14,1276940.436654349,11,7,0.053974297953355545,0.04895967395967396,0.005014623993681584
14,1276940.436654349,11,11,0.03322227510709186,0.03019090519090519,0.0030313699161866672
14,1276940.436654349,11,13,0.2753926701570681,0.28716216216216217,-0.011769492005094084
14,1276940.436654349,11,17,0.2105663969538315,0.21541184041184042,-0.004845443458008913
14,1276940.436654349,11,19,0.16116135173726798,0.16092878592878593,0.00023256580848204922
14,1276940.436654349,11,23,0.1176582579723941,0.11599099099099099,0.0016672669814031121
14,1276940.436654349,11,29,0.08995716325559258,0.0851029601029601,0.0048542031526324775
14,1276940.436654349,13,1,0.0817102137767221,0.07907575188977645,0.0026344618869456465
14,1276940.436654349,13,7,0.0643230403800475,0.061062563662681604,0.003260476717365901
14,1276940.436654349,13,11,0.0561520190023753,0.050876534605693455,0.005275484396681844
14,1276940.436654349,13,13,0.032114014251781474,0.02980753766150217,0.002306476590279303
14,1276940.436654349,13,17,0.2766745843230404,0.28606658446362515,-0.009392000140584778
14,1276940.436654349,13,19,0.2076959619952494,0.21379938883825658,-0.006103426843007187
14,1276940.436654349,13,23,0.1607600950118765,0.1609392591004128,-0.00017916408853629884
14,1276940.436654349,13,29,0.12057007125890737,0.11837237977805179,0.002197691480855579
14,1276940.436654349,17,1,0.13104761904761905,0.13029717841433322,0.0007504406332858315
14,1276940.436654349,17,7,0.07609523809523809,0.07440188820941959,0.0016933498858184987
14,1276940.436654349,17,11,0.06380952380952382,0.05830919429245789,0.005500329517065923
14,1276940.436654349,17,13,0.04857142857142857,0.043611200514966204,0.004960228056462367
14,1276940.436654349,17,17,0.03133333333333333,0.029181418302757216,0.0021519150305761153
14,1276940.436654349,17,19,0.28095238095238095,0.2887565711833494,-0.007804190230968455
14,1276940.436654349,17,23,0.20695238095238094,0.215266602295891,-0.008314221343510064
14,1276940.436654349,17,29,0.16123809523809524,0.16017594678682545,0.0010621484512697843
14,1276940.436654349,19,1,0.16101048617731173,0.15973753563168935,0.0012729505456223755
14,1276940.436654349,19,7,0.11086749285033365,0.1069219598773732,0.00394553297296045
14,1276940.436654349,19,11,0.09685414680648237,0.09675684397353843,9.730283294394348e-05
14,1276940.436654349,19,13,0.06406101048617731,0.058624213413650296,0.005436797072527012
14,1276940.436654349,19,17,0.056720686367969494,0.05007260797074168,0.006648078397227815
14,1276940.436654349,19,19,0.03222116301239276,0.029312106706825148,0.0029090563055676096
14,1276940.436654349,19,23,0.2754051477597712,0.28634432313236163,-0.010939175372590426
14,1276940.436654349,19,29,0.20285986653956148,0.21223040929382025,-0.009370542754258776
14,1276940.436654349,23,1,0.20847311415700182,0.21654749744637386,-0.008074383289372045
14,1276940.436654349,23,7,0.18614013227259657,0.18536637815171228,0.0007737541208842902
14,1276940.436654349,23,11,0.10629732579315633,0.10391914413203591,0.0023781816611204154
14,1276940.436654349,23,13,0.07869260998753953,0.07601741841836461,0.002675191569174923
14,1276940.436654349,23,17,0.06239815968561296,0.059512929412397185,0.002885230273215772
14,1276940.436654349,23,19,0.051567142720214704,0.046932960593516475,0.004634182126698229
14,1276940.436654349,23,23,0.030480207035368544,0.026772754153002527,0.003707452882366017
14,1276940.436654349,23,29,0.27595130834850956,0.28493091769259715,-0.008979609344087591
14,1276940.436654349,29,1,0.2801867911941294,0.28678799591990123,-0.006601204725771803
14,1276940.436654349,29,7,0.21109310969217573,0.2158157513287164,-0.004722641636540653
14,1276940.436654349,29,11,0.16267988182597923,0.15928490900306008,0.0033949728229191456
14,1276940.436654349,29,13,0.13275517011340893,0.13550222794867664,-0.0027470578352677133
14,1276940.436654349,29,17,0.08720099113694844,0.08299779889407849,0.004203192242869955
14,1276940.436654349,29,19,0.05699037453540456,0.054973962527513826,0.002016412007890732
14,1276940.436654349,29,23,0.04240922519775088,0.03983464862833521,0.0025745765694156694
14,1276940.436654349,29,29,0.0266844563042028,0.02480270574971815,0.0018817505544846506
